image,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
./Car-Damage-Severity-Detection/CarDD-3/train/images/001879_jpg.rf.1ff58fc71048081b8bd7097cea93636b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001881_jpg.rf.7780ee60fd65f2240bacd41dd77578c4.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001883_jpg.rf.5e25934e7d138705082eeba477378e62.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001885_jpg.rf.8e8ef2fba14f992bdda5f25a7d418f03.jpg,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001886_jpg.rf.0440754990fdd972036ac56369a13efd.jpg,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001889_jpg.rf.7e11a1ce867102c1aa41bbd3cbc11f77.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001894_jpg.rf.03f39a03c7fc15f7b41d72c1a35e6c36.jpg,1,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,1,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001895_jpg.rf.ffc9998d910e0ad84de801425cd7333a.jpg,1,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001897_jpg.rf.bd25912f09dc1e103e5850cf5aa81c67.jpg,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001898_jpg.rf.5e51232b8108bdfc9efef2a0641a2729.jpg,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001900_jpg.rf.9e35f94d253c5f8176fc2a1880ed99cd.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001901_jpg.rf.71b2969a3cdc76049d7a4187b5094c2d.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001903_jpg.rf.a1832e8632f36d5bd60cf9bf08727827.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001905_jpg.rf.0b62ff9f92feb554c7953f84ccae1b47.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001906_jpg.rf.beea6316c1b14364e16e3cc0564a019b.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001907_jpg.rf.a7fafbd4eb48ae4ae421c9880d7926ea.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001910_jpg.rf.95f507d3ab14b10faebca8afae677eaa.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001914_jpg.rf.95a8ed176d3f2f54f4e84176744ccffa.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001916_jpg.rf.ebd443d83699c43b4a59f663dfc937c7.jpg,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001917_jpg.rf.67333de96c2143241ad68e3bddc64f0d.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001919_jpg.rf.d35618dab7fbea8cda31052ede2ba860.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001923_jpg.rf.7554e1f9e960aa36fc7d6b3b081b5563.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001925_jpg.rf.e81cb2d0a941ef6b5937be9e278edd75.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001928_jpg.rf.a74d04add70017b63f7d9cea5726739b.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001930_jpg.rf.5a9b1491a662dce049c1b76789fc6d0c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001934_jpg.rf.6756f77baf164b8fefa4daf008d923cc.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001935_jpg.rf.e0da9dda3f4d9ba7b3c23713d222f5e1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001939_jpg.rf.5ff52d8ac2eaff288e787cc51118cf94.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001944_jpg.rf.ae784bc879f0fb612d6a3a565170494d.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001945_jpg.rf.aa2b92775fd1d4ea6f56f4c3dfe134a9.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001949_jpg.rf.d3d7be6fad38f537f9deaa85f36195d9.jpg,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001950_jpg.rf.1eb30c80d05bfc85d96e0c0b91530a90.jpg,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001954_jpg.rf.e737b02bbfe11649b4b3a06e416e1a60.jpg,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001955_jpg.rf.9f2f8182bcb3d8e176fc156707466662.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001956_jpg.rf.8c258f2523da506995983a6d3091ff58.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001960_jpg.rf.e5fd63805eaef4db2c9e0bcf08a4e502.jpg,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001962_jpg.rf.6d057b866e1b15d33f7265c4e49a73ae.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001964_jpg.rf.0518b80e4be072cf29975e823dcb456a.jpg,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001965_jpg.rf.cc7ca36190d067f7dccfaad525ffac5a.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001966_jpg.rf.c4bc94a6abd0e8b08770dce48d52f03b.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001968_jpg.rf.8dddd58065c021faa59fd07b17aae84d.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001969_jpg.rf.a80ce835e271f993707b2853454499f6.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001970_jpg.rf.e8f7bc165972c127951e13775dcd3e84.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001971_jpg.rf.9ca82f8155b1ad5303c28c8eaa3a385a.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001974_jpg.rf.01d7033c95299fe2777f9fbf55ce00e1.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001977_jpg.rf.f9c3c7806453317e0e4b144d0f24a4b4.jpg,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001982_jpg.rf.d3c179d16c041d402847d94a0bfefcd0.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001983_jpg.rf.89d02dc820228f67999b5dda3f70a562.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001988_jpg.rf.6af617eb954419ef19240a0d92a00a0b.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001990_jpg.rf.c5d606b02cf92d4330ec178cb9db9a71.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001993_jpg.rf.a1bfda3fce722a263134fca85473705e.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001996_jpg.rf.35b115dffbf4a3a6cd9d8ff4fa21bf44.jpg,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,3,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/001998_jpg.rf.17f99cf82a7c652b14478872ab2e26da.jpg,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,2,3,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002005_jpg.rf.d93243142d88947e8e76670c0eba583b.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002008_jpg.rf.95df65d45f5c50c3ed502446eb75c908.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,5,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002010_jpg.rf.3625b0dd081fc3651b70c3b757d64f5e.jpg,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002013_jpg.rf.d17e4b3e25803ece175e9c0f40022fc6.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002014_jpg.rf.4837fab340a350b7af713609088deeb8.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002019_jpg.rf.445636a2689e40364d149d14e2471d09.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002024_jpg.rf.74d5aabc7dfc2ff20e8c7d648d2a3a92.jpg,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002026_jpg.rf.bc2538e32954462daf38e3eacf9350d7.jpg,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002032_jpg.rf.d8e27e7514a00c3dcf80774e987b56ef.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002033_jpg.rf.1050277efc7ec62d266f47306e8d4f31.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002034_jpg.rf.d4a6fd4d2a96b58289967d70432d3e75.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002035_jpg.rf.5e23f4141ceda46a2a11d370ff311efc.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002038_jpg.rf.ff6fced237ac2d6e65f1e5e4d7ad11f5.jpg,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002039_jpg.rf.bd2af39ecf65af332d471c1dcd0bd6a0.jpg,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002041_jpg.rf.eb28d7297283b7083f97c22e6ef73646.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002044_jpg.rf.f2c063e8a4d3ad302c9c743d87b238e6.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002045_jpg.rf.54bb319df02831d0714d67e59cffd774.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002046_jpg.rf.25c091415f207c16d633fc9be960cfe8.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002051_jpg.rf.d316de3de4bc63805a41eb6bf95b85f1.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002052_jpg.rf.cf1a44df38b74cf0c379e14ed7b17c72.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002053_jpg.rf.6c28d6cd444c2af5b2c74afa45d6fa17.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002054_jpg.rf.cf21a8b8d60b08ce95626a6df80367e6.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002058_jpg.rf.c8a547b8b3ef64f37b5ff644219ab309.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002060_jpg.rf.12eaf665fadc0f6bd28d27bf22629ff6.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002061_jpg.rf.89a02cb98161a156c90df4b78e61e6d2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002064_jpg.rf.e1eafc5b17e7aa0f8b551b93da4cb9df.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002066_jpg.rf.bcb2b840aa12565356cfbca14abc5b52.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002071_jpg.rf.a17a06d0aebb11349a67a63df9f87783.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002073_jpg.rf.91890d93ee7f6961dcf291000157023d.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002075_jpg.rf.32ebfa54b8f22d2ac08edf3e49bebb90.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002076_jpg.rf.f361ba28df9e2cdc326b6b6e7fb661e3.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002081_jpg.rf.74a986b3f26e4b482190834e31ab5aa7.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002085_jpg.rf.d521bce54bf044a44da4fa2d386c4a62.jpg,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002094_jpg.rf.a2ee907c66ad513cb45a542b8e9a0ddf.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002096_jpg.rf.3a25c51b720b27d18d5c9ef413dc7947.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002099_jpg.rf.ab524496f498c74a2dc3e0fe687cd9a7.jpg,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002100_jpg.rf.91b9f9ad10b9cd1cc81d631e91f8d402.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002106_jpg.rf.1e5a93b54bedeae88080303f1bcdb8cd.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002111_jpg.rf.bd76399d88758e6f135292c91ad7dbd8.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002112_jpg.rf.c54d4b6ec2157b6a1c4bf30192de4d03.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002115_jpg.rf.5de5bc73a51f4ca397d03fd7fffa8bd2.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002118_jpg.rf.d6339110ad4d638d1ee228622da61b3b.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002119_jpg.rf.b41be5befed778910708f77396ff9a96.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002120_jpg.rf.fb44fc2bbda7e9faf3071b46abc4d1b8.jpg,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002121_jpg.rf.d7856b5e30247e4622b25799f0ef7a98.jpg,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002123_jpg.rf.c155f35d93601ac57e3f419dbc2a57aa.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002124_jpg.rf.5b8a365aa654d9cdd3858b7a33e05c97.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002126_jpg.rf.f5f15e11ecbd282ba8c5b378b97589e1.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002127_jpg.rf.1b878a4cac2ac092e5c7a1cb8ab56b27.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002129_jpg.rf.48e98fa7e0ec9ab49d8dcdf7b18d76dc.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002131_jpg.rf.f02c7e93e08d84a31777ffb742ab75ef.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002135_jpg.rf.509a1c052c4d58ab0b584770a35b7b6e.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002142_jpg.rf.2a20d8a0b6a4dc979bc3f1863ff4c003.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002144_jpg.rf.b9e692e139d4d2712c7c8e49bb65036b.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002152_jpg.rf.4522001b40ae3e8ef03ba176a46ae30b.jpg,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,4,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002153_jpg.rf.a37d05dff46219610e01f85b5d96156c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002154_jpg.rf.0099ca89d2ac94e8025435ea7f2caff0.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002157_jpg.rf.bf5d14d011130e3f2320bdb9e262b36f.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002160_jpg.rf.cb654c1fcf09a592c46aeffabb5482fc.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002162_jpg.rf.a746432025a372a10b98ba46e498971a.jpg,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002163_jpg.rf.8d1eb691bf75cf710f8cedd99b644e9d.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002164_jpg.rf.ef7966398394769c02370667bf02233a.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002171_jpg.rf.e8ff8a982b641f36b790d7d27ff8316a.jpg,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002172_jpg.rf.9bd62213185d58b09f795e9f1dae0f1e.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002173_jpg.rf.bd8bcb5e4dbdf189c332141b690fc697.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002177_jpg.rf.0aeb365f121cdeeefea56a1a30082b8d.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002179_jpg.rf.a08b10055a7854b6b94a181d25c7ec83.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002180_jpg.rf.f7f0139509de02aeb55f680062bf1780.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002182_jpg.rf.0542574795a8736a15ac0a2e81d3b8bb.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002185_jpg.rf.e02e09415776c97dcd808bbaafbe63e2.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002188_jpg.rf.7252bf89dfda6acb62da0fdb7efdb5fd.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002190_jpg.rf.3af7066bec9b8fbc78dad0c87a6a035d.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002192_jpg.rf.f8b30e7147ee7c20e5cb14a438392777.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002195_jpg.rf.2519017bc22606b0d6cd435a98d2d55a.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002197_jpg.rf.b07c11e43a5336dcd86b7450f847d3a0.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
./Car-Damage-Severity-Detection/CarDD-3/train/images/002199_jpg.rf.4e4efb71b2d567424a6aaae8457675bc.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0
